Time,Agent 1,Agent 2,Agent 3,Agent 4
34.8,12.2806087885,1.8104935013,1.8104935013,12.2806087885
34.9,12.0593403853,1.7735911606,1.7735911606,12.0593403853
35.0,11.8419900564,1.73744098099,1.73744098099,11.8419900564
35.1,11.6284900065,1.70202763156,1.70202763156,11.6284900065
35.2,11.4187735765,1.66733609387,1.66733609387,11.4187735765
35.3,11.2127752249,1.63335165563,1.63335165563,11.2127752249
35.4,11.01043051,1.60005990439,1.60005990439,11.01043051
35.5,10.8116760726,1.56744672148,1.56744672148,10.8116760726
35.6,10.6164496184,1.53549827599,1.53549827599,10.6164496184
35.7,10.4246899009,1.50420101893,1.50420101893,10.4246899009
35.8,10.2363367046,1.47354167747,1.47354167747,10.2363367046
35.9,10.0513308287,1.4435072493,1.4435072493,10.0513308287
36.0,9.86961407012,1.41408499716,1.41408499716,9.86961407012
36.1,9.69112920806,1.38526244336,1.38526244336,9.69112920806
36.2,9.51581998777,1.35702736459,1.35702736459,9.51581998777
36.3,9.34363110508,1.32936778663,1.32936778663,9.34363110508
36.4,9.17450819095,1.30227197937,1.30227197937,9.17450819095
36.5,9.00839779641,1.27572845175,1.27572845175,9.00839779641
36.6,8.84524737755,1.24972594695,1.24972594695,8.84524737755
36.7,8.68500528091,1.22425343758,1.22425343758,8.68500528091
36.8,8.52762072893,1.19930012104,1.19930012104,8.52762072893
36.9,8.37304380579,1.17485541487,1.17485541487,8.37304380579
37.0,8.22122544331,1.15090895234,1.15090895234,8.22122544331
37.1,8.07211740715,1.12745057802,1.12745057802,8.07211740715
37.2,7.92567228321,1.10447034345,1.10447034345,7.92567228321
37.3,7.78184346426,1.08195850296,1.08195850296,7.78184346426
37.4,7.64058513668,1.05990550953,1.05990550953,7.64058513668
37.5,7.50185226752,1.03830201072,1.03830201072,7.50185226752
37.6,7.36560059171,1.0171388447,1.0171388447,7.36560059171
37.7,7.23178659945,0.996407036409,0.996407036409,7.23178659945
37.8,7.1003675238,0.976097793709,0.976097793709,7.1003675238
37.9,6.9713013285,0.956202503664,0.956202503664,6.9713013285
38.0,6.84454669593,0.936712728895,0.936712728895,6.84454669593
38.1,6.7200630153,0.917620203996,0.917620203996,6.7200630153
38.2,6.59781037099,0.898916832032,0.898916832032,6.59781037099
38.3,6.47774953107,0.880594681102,0.880594681102,6.47774953107
38.4,6.35984193602,0.862645980976,0.862645980976,6.35984193602
38.5,6.24404968764,0.845063119804,0.845063119804,6.24404968764
38.6,6.13033553809,0.827838640881,0.827838640881,6.13033553809
38.7,6.01866287911,0.810965239489,0.810965239489,6.01866287911
38.8,5.90899573145,0.7944357598,0.7944357598,5.90899573145
38.9,5.80129873442,0.778243191837,0.778243191837,5.80129873442
39.0,5.69553713563,0.762380668505,0.762380668505,5.69553713563
39.1,5.59167678088,0.746841462678,0.746841462678,5.59167678088
39.2,5.48968410421,0.731618984343,0.731618984343,5.48968410421
39.3,5.38952611811,0.71670677781,0.71670677781,5.38952611811
39.4,5.29117040389,0.702098518973,0.702098518973,5.29117040389
39.5,5.19458510218,0.687788012623,0.687788012623,5.19458510218
39.6,5.09973890364,0.673769189828,0.673769189828,5.09973890364
39.7,5.00660103971,0.660036105355,0.660036105355,5.00660103971
39.8,4.91514127363,0.64658293515,0.64658293515,4.91514127363
39.9,4.82532989151,0.633403973866,0.633403973866,4.82532989151
40.0,4.73713769359,0.620493632446,0.620493632446,4.73713769359
40.1,4.65053598562,0.607846435754,0.607846435754,4.65053598562
40.2,4.56549657039,0.595457020246,0.595457020246,4.56549657039
40.3,4.48199173939,0.583320131706,0.583320131706,4.48199173939
40.4,4.3999942646,0.571430623007,0.571430623007,4.3999942646
40.5,4.3194773904,0.559783451936,0.559783451936,4.3194773904
40.6,4.24041482564,0.548373679053,0.548373679053,4.24041482564
40.7,4.16278073584,0.537196465593,0.537196465593,4.16278073584
40.8,4.08654973546,0.526247071421,0.526247071421,4.08654973546
40.9,4.01169688033,0.515520853015,0.515520853015,4.01169688033
41.0,3.93819766025,0.5050132615,0.5050132615,3.93819766025
41.1,3.86602799162,0.494719840719,0.494719840719,3.86602799162
41.2,3.79516421025,0.484636225342,0.484636225342,3.79516421025
41.3,3.72558306425,0.474758139016,0.474758139016,3.72558306425
41.4,3.65726170709,0.465081392549,0.465081392549,3.65726170709
41.5,3.59017769069,0.455601882136,0.455601882136,3.59017769069
41.6,3.52430895871,0.446315587619,0.446315587619,3.52430895871
41.7,3.45963383988,0.437218570779,0.437218570779,3.45963383988
41.8,3.39613104146,0.428306973667,0.428306973667,3.39613104146
41.9,3.33377964286,0.419577016972,0.419577016972,3.33377964286
42.0,3.27255908925,0.411024998412,0.411024998412,3.27255908925
42.1,3.21244918539,0.402647291166,0.402647291166,3.21244918539
42.2,3.15343008949,0.394440342339,0.394440342339,3.15343008949
42.3,3.0954823072,0.38640067145,0.38640067145,3.0954823072
42.4,3.03858668567,0.378524868963,0.378524868963,3.03858668567
42.5,2.98272440775,0.370809594832,0.370809594832,2.98272440775
42.6,2.92787698627,0.363251577092,0.363251577092,2.92787698627
42.7,2.87402625837,0.355847610469,0.355847610469,2.87402625837
42.8,2.82115437999,0.348594555019,0.348594555019,2.82115437999
42.9,2.76924382042,0.3414893348,0.3414893348,2.76924382042
43.0,2.7182773569,0.334528936562,0.334528936562,2.7182773569
43.1,2.66823806941,0.327710408476,0.327710408476,2.66823806941
43.2,2.61910933545,0.321030858876,0.321030858876,2.61910933545
43.3,2.57087482492,0.314487455037,0.314487455037,2.57087482492
43.4,2.52351849517,0.308077421971,0.308077421971,2.52351849517
43.5,2.47702458598,0.301798041252,0.301798041252,2.47702458598
43.6,2.4313776148,0.29564664986,0.29564664986,2.4313776148
43.7,2.38656237192,0.289620639057,0.289620639057,2.38656237192
43.8,2.34256391579,0.283717453276,0.283717453276,2.34256391579
43.9,2.29936756842,0.277934589038,0.277934589038,2.29936756842
44.0,2.25695891085,0.272269593893,0.272269593893,2.25695891085
44.1,2.21532377865,0.266720065377,0.266720065377,2.21532377865
44.2,2.17444825758,0.261283649993,0.261283649993,2.17444825758
44.3,2.13431867925,0.255958042217,0.255958042217,2.13431867925
44.4,2.09492161688,0.250740983515,0.250740983515,2.09492161688
44.5,2.05624388114,0.245630261387,0.245630261387,2.05624388114
44.6,2.01827251605,0.240623708431,0.240623708431,2.01827251605
44.7,1.98099479491,0.235719201422,0.235719201422,1.98099479491
44.8,1.9443982164,0.23091466041,0.23091466041,1.9443982164
44.9,1.90847050062,0.226208047841,0.226208047841,1.90847050062
45.0,1.8731995853,0.221597367691,0.221597367691,1.8731995853
45.1,1.83857362199,0.217080664619,0.217080664619,1.83857362199
45.2,1.80458097239,0.21265602314,0.21265602314,1.80458097239
45.3,1.7712102047,0.208321566811,0.208321566811,1.7712102047
45.4,1.73845009002,0.204075457434,0.204075457434,1.73845009002
45.5,1.70628959884,0.199915894281,0.199915894281,1.70628959884
45.6,1.67471789757,0.195841113325,0.195841113325,1.67471789757
45.7,1.64372434514,0.191849386494,0.191849386494,1.64372434514
45.8,1.61329848966,0.187939020941,0.187939020941,1.61329848966
45.9,1.58343006512,0.18410835832,0.18410835832,1.58343006512
46.0,1.55410898815,0.18035577409,0.18035577409,1.55410898815
46.1,1.52532535485,0.176679676817,0.176679676817,1.52532535485
46.2,1.49706943766,0.173078507511,0.173078507511,1.49706943766
46.3,1.46933168229,0.169550738951,0.169550738951,1.46933168229
46.4,1.44210270468,0.166094875051,0.166094875051,1.44210270468
46.5,1.41537328805,0.162709450214,0.162709450214,1.41537328805
46.6,1.38913437997,0.159393028718,0.159393028718,1.38913437997
46.7,1.3633770895,0.156144204104,0.156144204104,1.3633770895
46.8,1.33809268435,0.152961598581,0.152961598581,1.33809268435
46.9,1.31327258812,0.149843862439,0.149843862439,1.31327258812
47.0,1.28890837757,0.14678967348,0.14678967348,1.28890837757
47.1,1.26499177993,0.143797736455,0.143797736455,1.26499177993
47.2,1.24151467028,0.140866782514,0.140866782514,1.24151467028
47.3,1.21846906895,0.137995568673,0.137995568673,1.21846906895
47.4,1.19584713899,0.13518287728,0.13518287728,1.19584713899
47.5,1.17364118363,0.132427515501,0.132427515501,1.17364118363
47.6,1.15184364387,0.129728314819,0.129728314819,1.15184364387
47.7,1.13044709602,0.12708413053,0.12708413053,1.13044709602
47.8,1.10944424935,0.124493841265,0.124493841265,1.10944424935
47.9,1.08882794376,0.121956348509,0.121956348509,1.08882794376
48.0,1.06859114745,0.119470576139,0.119470576139,1.06859114745
48.1,1.04872695468,0.117035469964,0.117035469964,1.04872695468
48.2,1.02922858358,0.114649997284,0.114649997284,1.02922858358
48.3,1.01008937392,0.112313146443,0.112313146443,1.01008937392
48.4,0.991302785022,0.11002392641,0.11002392641,0.991302785022
48.5,0.972862393605,0.107781366349,0.107781366349,0.972862393605
48.6,0.954761891748,0.105584515215,0.105584515215,0.954761891748
48.7,0.936995084844,0.103432441347,0.103432441347,0.936995084844
48.8,0.919555889602,0.101324232073,0.101324232073,0.919555889602
48.9,0.902438332087,0.0992589933249,0.0992589933249,0.902438332087
49.0,0.885636545783,0.0972358492563,0.0972358492563,0.885636545783
49.1,0.869144769702,0.0952539418735,0.0952539418735,0.869144769702
49.2,0.852957346516,0.0933124306707,0.0933124306707,0.852957346516
49.3,0.837068720724,0.0914104922738,0.0914104922738,0.837068720724
49.4,0.821473436855,0.089547320091,0.089547320091,0.821473436855
49.5,0.806166137695,0.0877221239709,0.0877221239709,0.806166137695
49.6,0.791141562548,0.0859341298673,0.0859341298673,0.791141562548
49.7,0.77639454553,0.0841825795109,0.0841825795109,0.77639454553
49.8,0.761920013887,0.0824667300879,0.0824667300879,0.761920013887
49.9,0.747712986344,0.080785853925,0.080785853925,0.747712986344
50.0,0.733768571486,0.0791392381804,0.0791392381804,0.733768571486
50.1,0.720081966164,0.0775261845421,0.0775261845421,0.720081966164
50.2,0.706648453925,0.0759460089312,0.0759460089312,0.706648453925
50.3,0.693463403479,0.074398041212,0.074398041212,0.693463403479
50.4,0.680522267182,0.072881624908,0.072881624908,0.680522267182
